Gene	VarianceMedian_Islands	VarianceMedian_PocilloGG	VarianceMedian_SymbioGG	sd_Islands	sd_PocilloGG	sd_SymbioGG	Q1_Islands	Q1_PocilloGG	Q1_SymbioGG	Q3_Islands	Q3_PocilloGG	Q3_SymbioGG	Residuals
Pmea_00032529	0.50545	0.0393	0	0.00951492182699035	0.00813809715182396	0	0.50195	0.0343	0	0.5104	0.040625	0	0.45525
Pmea_00020334	0.5054	0.09075	0	0.0126503604771572	0.00881655209869997	0	0.5018	0.088	0	0.509775	0.0934	0	0.40385
Pmea_00006635	0.50535	0.1413	0	0.0177299330016338	0.0117669810242153	0	0.5017	0.13855	0	0.50905	0.1466	0	0.35335
Pmea_00010562	0.5053	0.0236	0	0.0102166777893063	0.0103367452333992	0	0.499175	0.019275	0	0.514525	0.0286	0	0.4711
Pmea_00000871	9e-04	0.5053	0.48605	0.00379296677677211	0.0711014126995996	0.0567165683665076	9e-04	0.5048	0.4856	0.001	0.5056	0.4864	0.00775000000000003
Pmea_00032673	0.09975	0.50525	0	0.0105708420676974	0.00867271560467632	0	0.096675	0.503475	0	0.103225	0.50945	0	0.395
Pmea_00019253	0.5052	0	0.069	0.0148087864990943	0	0.013491961542438	0.499325	0	0.0649	0.51625	0	0.072825	0.4258
Pmea_00024692	0.5052	0	0.11965	0.0103675043995528	0	0.0146051717351814	0.501375	0	0.117125	0.5101	0	0.125325	0.37515
Pmea_00034227	0.5052	0	0.0558	0.0141696581155337	0	0.0141974040520858	0.500875	0	0.050775	0.51435	0	0.063175	0.439
Pmea_00008522	0.505	0	0	0.0687734037373181	0.00471870723607621	0.0747068550598223	0.503475	0	0	0.51035	0	0	0.495
Pmea_00026715	0.505	0.0458	0	0.022820191219022	0.0214387503404843	0.0291729141534064	0.49925	0.03915	0	0.510375	0.04885	0	0.4492
Pmea_00014332	0.5049	0.14165	0	0.0146396547400917	0.0146267651442778	0.00142983505441302	0.501525	0.139675	0	0.51365	0.144925	0	0.35345
Pmea_00020452	0.5049	0.2102	0	0.043153229674187	0.0789629580143996	0.0566816816114609	0.49745	0.2056	0	0.511525	0.2132	0	0.2849
Pmea_00007689	0.5048	0.09245	0	0.0116534329705885	0.00899677040819525	0	0.501675	0.088175	0	0.51435	0.09485	0	0.40275
Pmea_00026632	0.067	0.5048	0	0.0104980794780413	0.0125797067220234	0	0.06635	0.5044	0	0.068325	0.507025	0	0.4282
Pmea_00012055	0.50475	0.0112	0	0.0104263715276372	0.0074374951659436	0	0.50245	0.008675	0	0.512925	0.015425	0	0.48405
Pmea_00021906	0.5047	0	0.0314	0.0128287451853368	0	0.0150114583844569	0.501125	0	0.027825	0.51335	0	0.0354	0.4639
Pmea_00034552	0.5047	0.02095	0.0379	0.0133444654664718	0.00724767123866959	0.00900525413412648	0.499025	0.016925	0.034675	0.515	0.024725	0.042775	0.43645
Pmea_00018883	0.0715	0	0.50465	0.00892470433542465	0	0.0200398341693576	0.068875	0	0.5024	0.0744	0	0.50955	0.42385
Pmea_00014568	0.0065	0.07395	0.5046	0.00556404075245226	0.0158051947412261	0.0300110478647346	0.004775	0.0703	0.50025	0.008425	0.07675	0.51325	0.41495
Pmea_00006660	0.1811	0.5045	0.02415	0.00831799582504431	0.0116500680190497	0.0114036116908618	0.1754	0.500775	0.0214	0.1852	0.51075	0.027	0.29025
Pmea_00032100	0.50445	0.0068	0	0.0619740576142285	0.00481620413004082	0.0651692457910148	0.50065	0.002175	0	0.509425	0.008025	0.002775	0.48875
Pmea_00018795	0.5044	0.1759	0	0.0117483416409777	0.0197543229893529	0	0.501475	0.174025	0	0.5099	0.17925	0	0.3197
Pmea_00010020	0.50435	0	0	0.0401131040328658	0.0462618509414102	0	0.503275	0	0	0.509475	0	0	0.49565
Pmea_00015796	0.1748	0.5043	0	0.010016067092427	0.0114200893343284	0	0.1676	0.497325	0	0.178725	0.5109	0	0.3209
Pmea_00021943	0.50425	0	0.0023	0.00964036227786512	0.00081437588422551	0.00401825870624367	0.499275	0	0	0.5112	0	0.004025	0.49345
Pmea_00028392	0	0.50425	0	0	0.0209550057663239	0	0	0.504	0	0	0.5064	0	0.49575
Pmea_00013446	0.504	0.19765	0	0.0115470873934827	0.0155784706073686	0	0.500975	0.195175	0	0.50915	0.2005	0	0.29835
Pmea_00016079	0.0947	0.50395	0	0.0122047215155745	0.0174466443186017	0.000133121043119456	0.0915	0.502475	0	0.097525	0.50835	0	0.40135
Pmea_00009140	0.5038	0.04245	0	0.0078188021893873	0.00767045617807689	0	0.5004	0.0383	0	0.507625	0.044525	0	0.45375
Pmea_00033399	0	0.50375	0.48245	0.000892224549351029	0.156942231780237	0.144720416529963	0	0.502375	0.48125	0	0.5047	0.483525	0.0138
Pmea_00000268	0	0.2676	0.5036	0.00382232292268099	0.0371260815915636	0.0558892444704234	0	0.262975	0.4973	0.002875	0.271175	0.50895	0.2288
Pmea_00002953	0.5036	0.0313	0.0563	0.0232720590260753	0.0120124388393318	0.0185939912092834	0.49565	0.024875	0.0524	0.512775	0.037	0.06225	0.4088
Pmea_00013973	0.0134	0	0.50355	0.128494130900044	0.0510176259797147	0.189390301872705	0.00625	0	0.496075	0.0194	0	0.517275	0.48305
Pmea_00029880	0.0056	0.50345	0.4796	0.0377406007965539	0.0708787413528032	0.0672117138885655	0.0055	0.502775	0.4791	0.0057	0.504025	0.480325	0.01135
Pmea_00008528	0.50335	0	0	0.0115032845111931	0	0	0.500475	0	0	0.507075	0	0	0.49665
Pmea_00011970	0	0	0.50335	0.00021	0	0.0220389829093079	0	0	0.5	0	0	0.5065	0.49665
Pmea_00033586	0.50335	0	0	0.0112235896506628	0	0	0.4983	0	0	0.51045	0	0	0.49665
Pmea_00033359	0.5032	0.0451	0	0.0156798962839283	0.0148278913749145	0.00184263864382498	0.499575	0.043075	0	0.5087	0.048325	0	0.4517
Pmea_00025895	0.5031	0	0	0.0106790070188708	0	0	0.49985	0	0	0.51045	0	0	0.4969
Pmea_00031676	0.4351	0.5031	0	0.0189616013899862	0.0865274894370733	0	0.4339	0.5021	0	0.43685	0.505325	0	0.0618000000000001
Pmea_00032403	7e-04	0.46965	0.5031	0.00081033413734176	0.0594784634565446	0.0708838069297106	5e-04	0.4681	0.5016	0.0011	0.471125	0.504625	0.02655
Pmea_00017919	0.50295	0	0.01195	0.0104574358059882	0	0.00910054810204175	0.498375	0	0.0084	0.5103	0	0.0169	0.4851
